,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.url.urls,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,profile_banner_url,status.entities.media,status.extended_entities.media,status.possibly_sensitive,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.quoted_status_id,status.quoted_status_id_str,profile_location.id,profile_location.url,profile_location.place_type,profile_location.name,profile_location.full_name,profile_location.country_code,profile_location.country,profile_location.contained_within,profile_location.bounding_box,status.geo.type,status.geo.coordinates,status.coordinates.type,status.coordinates.coordinates,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates
0,4866100239,4866100239,LiberaDiViaggiare,ViaggiareUdine,"Friuli-Venezia Giulia, Italy",,,https://t.co/RgWR5UKJoY,False,9,20,0,Sun Jan 31 09:14:11 +0000 2016,3,,,False,False,58,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/694993345471455232/cohYZ9sA_normal.jpg,https://pbs.twimg.com/profile_images/694993345471455232/cohYZ9sA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/RgWR5UKJoY', 'expanded_url': 'http://liberadiviaggiareudine.altervista.org', 'display_url': 'liberadiviaggiareudine.altervista.org', 'indices': [0, 23]}]",[],Tue Feb 23 21:34:06 +0000 2016,7.022450711780475e+17,702245071178047488,#fotografandoitalia #friuliveneziagiulia #friuli #mountain #mountains #sky #beautiful #view… https://t.co/ZNxa5rqGPv,False,"[{'text': 'fotografandoitalia', 'indices': [0, 19]}, {'text': 'friuliveneziagiulia', 'indices': [20, 40]}, {'text': 'friuli', 'indices': [41, 48]}, {'text': 'mountain', 'indices': [49, 58]}, {'text': 'mountains', 'indices': [59, 69]}, {'text': 'sky', 'indices': [70, 74]}, {'text': 'beautiful', 'indices': [75, 85]}, {'text': 'view', 'indices': [86, 91]}]",[],[],"[{'url': 'https://t.co/ZNxa5rqGPv', 'expanded_url': 'https://www.instagram.com/p/BCCw9KYnjNs/', 'display_url': 'instagram.com/p/BCCw9KYnjNs/', 'indices': [93, 116]}]","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,,False,0.0,1.0,False,False,und,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd17076a29595f1a,https://api.twitter.com/1.1/geo/id/fd17076a29595f1a.json,unknown,"Friuli-Venezia Giulia, Italy","Friuli-Venezia Giulia, Italy",,,[],,,,,,,,,,,,,,,
0,1591530000,1591530000,Cormac O’Reilly,KamCormac,"Genève, Suisse",,in Switzerland because of my love of chocolate & mountains.,,False,153,2898,0,Sat Jul 13 18:15:26 +0000 2013,312,,,False,False,1220,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1251570882109202433/KdkZ2kPs_normal.jpg,https://pbs.twimg.com/profile_images/1251570882109202433/KdkZ2kPs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],Mon Nov 16 08:34:28 +0000 2020,1.3282550994419958e+18,1328255099441995786,"@lasource75006 Faut pas s’enerver, mBappé sait quand il doit jouer donc s’il joue vs Suede pas de souci... l’intens… https://t.co/GzcE6rhRJb",True,[],[],"[{'screen_name': 'lasource75006', 'name': 'la source parisienne®️', 'id': 702115496, 'id_str': '702115496', 'indices': [0, 14]}]","[{'url': 'https://t.co/GzcE6rhRJb', 'expanded_url': 'https://twitter.com/i/web/status/1328255099441995786', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1327910637729673222,1327910637729673222,702115496,702115496,lasource75006,,,,,False,0.0,0.0,False,False,fr,https://pbs.twimg.com/profile_banners/1591530000/1579173892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1316804796,1316804796,SoloRockNRoll,E_Vita75,,,"E se non viene un angelo
E se non nasce un rock'n'roll!!!",,False,331,1073,0,Sat Mar 30 17:07:45 +0000 2013,7,,,False,False,739,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3455896600/93e7d89035afcbdef69ff07e75740592_normal.jpeg,https://pbs.twimg.com/profile_images/3455896600/93e7d89035afcbdef69ff07e75740592_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],Sat Feb 06 11:16:42 +0000 2016,6.959291035689984e+17,695929103568998400,"RT @Negramaro: A noi è successo e infatti la rivoluzione sta tornando! 
#LRSAtour2016 #Larivoluzionestatornando https://t.co/MD6OdC3voY",False,"[{'text': 'LRSAtour2016', 'indices': [72, 85]}, {'text': 'Larivoluzionestatornando', 'indices': [86, 111]}]",[],"[{'screen_name': 'Negramaro', 'name': 'negramaro', 'id': 130590435, 'id_str': '130590435', 'indices': [3, 13]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,89.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/1316804796/1364726206,"[{'id': 695909971502956545, 'id_str': '695909971502956545', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/CahebpcWAAEfa9t.png', 'media_url_https': 'https://pbs.twimg.com/media/CahebpcWAAEfa9t.png', 'url': 'https://t.co/MD6OdC3voY', 'display_url': 'pic.twitter.com/MD6OdC3voY', 'expanded_url': 'https://twitter.com/Negramaro/status/695909971817603072/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 940, 'h': 788, 'resize': 'fit'}, 'small': {'w': 680, 'h': 570, 'resize': 'fit'}, 'large': {'w': 940, 'h': 788, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_status_id': 695909971817603072, 'source_status_id_str': '695909971817603072', 'source_user_id': 130590435, 'source_user_id_str': '130590435'}]","[{'id': 695909971502956545, 'id_str': '695909971502956545', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/CahebpcWAAEfa9t.png', 'media_url_https': 'https://pbs.twimg.com/media/CahebpcWAAEfa9t.png', 'url': 'https://t.co/MD6OdC3voY', 'display_url': 'pic.twitter.com/MD6OdC3voY', 'expanded_url': 'https://twitter.com/Negramaro/status/695909971817603072/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 940, 'h': 788, 'resize': 'fit'}, 'small': {'w': 680, 'h': 570, 'resize': 'fit'}, 'large': {'w': 940, 'h': 788, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_status_id': 695909971817603072, 'source_status_id_str': '695909971817603072', 'source_user_id': 130590435, 'source_user_id_str': '130590435'}]",False,Sat Feb 06 10:00:41 +0000 2016,6.959099718176031e+17,695909971817603072,"A noi è successo e infatti la rivoluzione sta tornando! 
#LRSAtour2016 #Larivoluzionestatornando https://t.co/MD6OdC3voY",False,"[{'text': 'LRSAtour2016', 'indices': [57, 70]}, {'text': 'Larivoluzionestatornando', 'indices': [71, 96]}]",[],[],[],"[{'id': 695909971502956545, 'id_str': '695909971502956545', 'indices': [97, 120], 'media_url': 'http://pbs.twimg.com/media/CahebpcWAAEfa9t.png', 'media_url_https': 'https://pbs.twimg.com/media/CahebpcWAAEfa9t.png', 'url': 'https://t.co/MD6OdC3voY', 'display_url': 'pic.twitter.com/MD6OdC3voY', 'expanded_url': 'https://twitter.com/Negramaro/status/695909971817603072/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 940, 'h': 788, 'resize': 'fit'}, 'small': {'w': 680, 'h': 570, 'resize': 'fit'}, 'large': {'w': 940, 'h': 788, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]","[{'id': 695909971502956545, 'id_str': '695909971502956545', 'indices': [97, 120], 'media_url': 'http://pbs.twimg.com/media/CahebpcWAAEfa9t.png', 'media_url_https': 'https://pbs.twimg.com/media/CahebpcWAAEfa9t.png', 'url': 'https://t.co/MD6OdC3voY', 'display_url': 'pic.twitter.com/MD6OdC3voY', 'expanded_url': 'https://twitter.com/Negramaro/status/695909971817603072/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 940, 'h': 788, 'resize': 'fit'}, 'small': {'w': 680, 'h': 570, 'resize': 'fit'}, 'large': {'w': 940, 'h': 788, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,89.0,369.0,False,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,541059942,541059942,Jolly blu,Jollybluband,Milano,,"Dal 2010 i Jolly blu hanno portato il loro show sui maggiori palchi del nord Italia, dalle feste della birra, ai locali, dalle discoteche alle piazze",http://t.co/zFmAayFEXn,False,528,1217,0,Fri Mar 30 17:04:00 +0000 2012,8,,,True,False,342,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/718379537780883456/0URoIhqE_normal.jpg,https://pbs.twimg.com/profile_images/718379537780883456/0URoIhqE_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/zFmAayFEXn', 'expanded_url': 'http://www.jollyblu.it', 'display_url': 'jollyblu.it', 'indices': [0, 22]}]",[],Tue Jan 16 19:52:38 +0000 2018,9.533543270658744e+17,953354327065874432,JOLLY BLU - Tributo 883 e Max Pezzali @ Rotonde di Garlasco: https://t.co/Sfy5kG2SD9 tramite @YouTube,False,[],[],"[{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [93, 101]}]","[{'url': 'https://t.co/Sfy5kG2SD9', 'expanded_url': 'http://youtu.be/MI4tNbzkgQM?a', 'display_url': 'youtu.be/MI4tNbzkgQM?a', 'indices': [61, 84]}]","<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",,,,,,,,,,False,1.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/541059942/1406649298,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2972246873,2972246873,Angel Brown,angel34068,lagrange ga,,,,False,196,1037,1,Sat Jan 10 23:35:17 +0000 2015,22,,,False,False,77,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/742974778403917824/qmJtT9sb_normal.jpg,https://pbs.twimg.com/profile_images/742974778403917824/qmJtT9sb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],Wed Jun 15 15:12:08 +0000 2016,7.430987754645176e+17,743098775464517633,"Me myself and I 
My musical.ly :  angelbrown54
Remember to go follow me https://t.co/BjMiMxUeKc",False,[],[],[],[],"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0.0,5.0,False,False,en,https://pbs.twimg.com/profile_banners/2972246873/1440377276,"[{'id': 743098702282252288, 'id_str': '743098702282252288', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/743098702282252288/pu/img/RnzsJ1ze_RbWeIBB.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/743098702282252288/pu/img/RnzsJ1ze_RbWeIBB.jpg', 'url': 'https://t.co/BjMiMxUeKc', 'display_url': 'pic.twitter.com/BjMiMxUeKc', 'expanded_url': 'https://twitter.com/angel34068/status/743098775464517633/video/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}}]","[{'id': 743098702282252288, 'id_str': '743098702282252288', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/743098702282252288/pu/img/RnzsJ1ze_RbWeIBB.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/743098702282252288/pu/img/RnzsJ1ze_RbWeIBB.jpg', 'url': 'https://t.co/BjMiMxUeKc', 'display_url': 'pic.twitter.com/BjMiMxUeKc', 'expanded_url': 'https://twitter.com/angel34068/status/743098775464517633/video/1', 'type': 'video', 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 15000, 'variants': [{'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/743098702282252288/pu/vid/240x240/cndtYCV0ovuGObMs.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/743098702282252288/pu/vid/480x480/yqQZ8BeRfX32DHqL.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/743098702282252288/pu/pl/-91dhAIVfFiKYkE-.m3u8'}]}, 'additional_media_info': {'monetizable': False}}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1877046548,1877046548,Matteo Comello,matteo_comello,"Reana del Rojale (UD), Italy",,"Volunteer at ESN NASE Udine, IT student, Parkour lover, HIMYM addicted.",,False,45,115,0,Tue Sep 17 21:51:57 +0000 2013,43,,,True,False,252,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/433254748809351168/3oEnKSll_normal.jpeg,https://pbs.twimg.com/profile_images/433254748809351168/3oEnKSll_normal.jpeg,0088FF,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,[],Thu Jan 21 17:16:01 +0000 2016,6.902213234952765e+17,690221323495276544,Sostengo la campagna #nonISOLAteci di @ESNCagliari e @esn_sassari contro la riduzione delle tratte aeree low cost. https://t.co/x57VcIR0bL,False,"[{'text': 'nonISOLAteci', 'indices': [21, 34]}]",[],"[{'screen_name': 'esn_sassari', 'name': 'ESN Sassari', 'id': 3040016381, 'id_str': '3040016381', 'indices': [53, 65]}]",[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,False,0.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/1877046548/1398246764,"[{'id': 690221322048266240, 'id_str': '690221322048266240', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/CZQooq0WYAAAOik.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CZQooq0WYAAAOik.jpg', 'url': 'https://t.co/x57VcIR0bL', 'display_url': 'pic.twitter.com/x57VcIR0bL', 'expanded_url': 'https://twitter.com/matteo_comello/status/690221323495276544/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]","[{'id': 690221322048266240, 'id_str': '690221322048266240', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/CZQooq0WYAAAOik.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CZQooq0WYAAAOik.jpg', 'url': 'https://t.co/x57VcIR0bL', 'display_url': 'pic.twitter.com/x57VcIR0bL', 'expanded_url': 'https://twitter.com/matteo_comello/status/690221323495276544/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,370102769,370102769,To',ThomPollo93,,,"Sarà che ci facciamo viaggi, ma è sognare che ci rende saggi",,False,333,345,0,Thu Sep 08 13:29:31 +0000 2011,4967,,,True,False,3921,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1270267093481553922/_NQRMLKt_normal.jpg,https://pbs.twimg.com/profile_images/1270267093481553922/_NQRMLKt_normal.jpg,2FC2EF,FFFFFF,F3BE54,4F5C90,True,True,False,False,False,False,False,none,,[],Thu Nov 12 10:11:55 +0000 2020,1.3268300746628833e+18,1326830074662883328,RT @blinkhbdl: buongiorno a chi vivrà un’altra giornata totalmente inconcludente e identica alle altre ma ci prova lo stesso perché tanto o…,False,[],[],"[{'screen_name': 'blinkhbdl', 'name': 'Gianluca', 'id': 187102080, 'id_str': '187102080', 'indices': [3, 13]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,505.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/370102769/1513286830,,,,Thu Nov 12 08:19:35 +0000 2020,1.326801802193498e+18,1326801802193498112,buongiorno a chi vivrà un’altra giornata totalmente inconcludente e identica alle altre ma ci prova lo stesso perch… https://t.co/s7oIogqGSr,True,[],[],[],"[{'url': 'https://t.co/s7oIogqGSr', 'expanded_url': 'https://twitter.com/i/web/status/1326801802193498112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,505.0,2663.0,False,False,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1096630273,1096630273,🅹🅴🆂🆂🅸🅲🅰 🅹🅾🅷🅽🆂🅾🅽 👅,Jessica_67818,📍 UK 🇬🇧,,Sexy and lonely girl seeking for new friends.Follow me if you want me to send you my photos!  😊😚😋,,False,9,570,0,Wed Jan 16 23:20:09 +0000 2013,0,,,False,False,35,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1314197157965000704/1D8qCSpU_normal.jpg,https://pbs.twimg.com/profile_images/1314197157965000704/1D8qCSpU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],Thu Oct 08 13:33:12 +0000 2020,1.3141971520678543e+18,1314197152067854337,How Are U Guys Today ?.. https://t.co/c7webryH1S,False,[],[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/1096630273/1602163996,"[{'id': 1314197141070340098, 'id_str': '1314197141070340098', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/Ejz3Vj5U4AICIzI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejz3Vj5U4AICIzI.jpg', 'url': 'https://t.co/c7webryH1S', 'display_url': 'pic.twitter.com/c7webryH1S', 'expanded_url': 'https://twitter.com/sklibe/status/1314197152067854337/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 810, 'h': 1092, 'resize': 'fit'}, 'small': {'w': 504, 'h': 680, 'resize': 'fit'}, 'large': {'w': 810, 'h': 1092, 'resize': 'fit'}}}]","[{'id': 1314197141070340098, 'id_str': '1314197141070340098', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/Ejz3Vj5U4AICIzI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejz3Vj5U4AICIzI.jpg', 'url': 'https://t.co/c7webryH1S', 'display_url': 'pic.twitter.com/c7webryH1S', 'expanded_url': 'https://twitter.com/sklibe/status/1314197152067854337/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 810, 'h': 1092, 'resize': 'fit'}, 'small': {'w': 504, 'h': 680, 'resize': 'fit'}, 'large': {'w': 810, 'h': 1092, 'resize': 'fit'}}}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2884000083,2884000083,ebby,ebbypis,,,,,False,9,86,0,Wed Nov 19 13:33:15 +0000 2014,1,,,False,False,23,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/601496854845620225/BEC4KlEi_normal.jpg,https://pbs.twimg.com/profile_images/601496854845620225/BEC4KlEi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],Sat Jul 04 12:55:36 +0000 2015,6.173158239931351e+17,617315823993135104,Chichona😍😍azme un hijo - Ya pues ven el rochy esta en sus dias jajajaja    http://t.co/zSoyRnH2TS,False,[],[],[],"[{'url': 'http://t.co/zSoyRnH2TS', 'expanded_url': 'http://kiw.im/1nf7p4c6Uh', 'display_url': 'kiw.im/1nf7p4c6Uh', 'indices': [75, 97]}]","<a href=""http://www.kiwi.qa"" rel=""nofollow"">Kiwi Q&A</a>",,,,,,,,,,False,0.0,0.0,False,False,es,https://pbs.twimg.com/profile_banners/2884000083/1432243056,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,350859531,350859531,Giacomo Cappellaro,Giambu_31,Pontebba,,,https://t.co/qiklT8K0Ic,False,28,149,0,Mon Aug 08 12:28:53 +0000 2011,17,,,True,False,138,,False,False,False,FA641E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/2964889798/2e028a39b88768926510e16dea24a510_normal.jpeg,https://pbs.twimg.com/profile_images/2964889798/2e028a39b88768926510e16dea24a510_normal.jpeg,4503D6,E815B7,87EB05,0D0C0D,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/qiklT8K0Ic', 'expanded_url': 'https://www.facebook.com/Giambu.31', 'display_url': 'facebook.com/Giambu.31', 'indices': [0, 23]}]",[],Sat May 28 07:05:20 +0000 2016,7.364532834270372e+17,736453283427037188,@cavs @C15Cristian @KyrieIrving @TheRealJRSmith,False,[],[],"[{'screen_name': 'cavs', 'name': 'Cleveland Cavaliers', 'id': 19263978, 'id_str': '19263978', 'indices': [0, 5]}, {'screen_name': 'C15Cristian', 'name': 'Agamennone', 'id': 479538809, 'id_str': '479538809', 'indices': [6, 18]}, {'screen_name': 'KyrieIrving', 'name': 'Kyrie Irving', 'id': 317370751, 'id_str': '317370751', 'indices': [19, 31]}, {'screen_name': 'TheRealJRSmith', 'name': 'JR Smith', 'id': 349719397, 'id_str': '349719397', 'indices': [32, 47]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",736397338336481280,736397338336481280,19263978,19263978,cavs,,,,,False,0.0,0.0,False,False,und,https://pbs.twimg.com/profile_banners/350859531/1354026785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44196397,44196397,Elon Musk,elonmusk,,,,,False,40131866,100,57144,Tue Jun 02 20:12:29 +0000 2009,7237,,,False,True,12941,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1295975423654977537/dHw9JcrK_normal.jpg,https://pbs.twimg.com/profile_images/1295975423654977537/dHw9JcrK_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,True,False,False,none,,[],Wed Nov 18 18:30:16 +0000 2020,1.329129814041776e+18,1329129814041776128,@PPathole @xDreamCoding @garyblack00 That is certainly the intention!,False,[],[],"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': 1291945442, 'id_str': '1291945442', 'indices': [0, 9]}, {'screen_name': 'xDreamCoding', 'name': 'Dr Eam Co Ding 🐍🎷📈 $TSLA', 'id': 610236341, 'id_str': '610236341', 'indices': [10, 23]}, {'screen_name': 'garyblack00', 'name': 'Gary Black', 'id': 1161703589942878208, 'id_str': '1161703589942878208', 'indices': [24, 36]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.329118850122539e+18,1329118850122539012,1291945442.0,1291945442,PPathole,,,,,False,28.0,674.0,False,False,en,https://pbs.twimg.com/profile_banners/44196397/1576183471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2307306663,2307306663,Ali ,AliMaina15,,,"Avere due o tre cose certe, avere un dio che si diverte/ Ligabue /Non è vivere, è la voglia di vedere come va a finire.",,True,85,66,0,Mon Jan 27 08:33:12 +0000 2014,209,,,False,False,120,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/558523243876061184/pnEnn9EH_normal.jpeg,https://pbs.twimg.com/profile_images/558523243876061184/pnEnn9EH_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/2307306663/1420994549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
